sampleID,Abiotrophia_defectiva,Acidovorax_ebreus,Acinetobacter_junii,Acinetobacter_unclassified,Actinobacillus_unclassified,Actinomyces_georgiae,Actinomyces_graevenitzii,Actinomyces_johnsonii,Actinomyces_massiliensis,Actinomyces_naeslundii,Actinomyces_odontolyticus,Actinomyces_oris,Actinomyces_sp_HPA0247,Actinomyces_sp_ICM39,Actinomyces_sp_ICM47,Actinomyces_sp_oral_taxon_172,Actinomyces_sp_oral_taxon_448,Actinomyces_viscosus,Aggregatibacter_actinomycetemcomitans,Aggregatibacter_aphrophilus,Aggregatibacter_segnis,Aggregatibacter_unclassified,Alloprevotella_rava,Alloprevotella_tannerae,Alloprevotella_unclassified,Alloscardovia_omnicolens,Anaeroglobus_geminatus,Atopobium_parvulum,Atopobium_rimae,Atopobium_sp_ICM58,Bacteroides_pyogenes,Bacteroidetes_oral_taxon_274,Bifidobacterium_dentium,Bifidobacterium_longum,Bulleidia_extructa,C2likevirus_unclassified,Campylobacter_concisus,Campylobacter_gracilis,Campylobacter_rectus,Campylobacter_showae,candidate_division_TM7_single_cell_isolate_TM7b,candidate_division_TM7_single_cell_isolate_TM7c,Candidatus_Prevotella_conceptionensis,Capnocytophaga_gingivalis,Capnocytophaga_granulosa,Capnocytophaga_ochracea,Capnocytophaga_unclassified,Cardiobacterium_hominis,Catonella_morbi,Centipeda_periodontii,Corynebacterium_durum,Corynebacterium_matruchotii,Cryptobacterium_curtum,Dialister_invisus,Eikenella_corrodens,Enhydrobacter_aerosaccus,Escherichia_coli,Escherichia_unclassified,Eubacteriaceae_bacterium_ACC19a,Eubacteriaceae_bacterium_CM5,Eubacteriaceae_bacterium_OBRC8,Eubacteriaceae_noname_unclassified,Eubacterium_brachy,Eubacterium_infirmum,Eubacterium_saphenum,Eubacterium_yurii,Filifactor_alocis,Fretibacterium_fastidiosum,Fusobacterium_necrophorum,Fusobacterium_nucleatum,Fusobacterium_periodonticum,Gemella_bergeri,Gemella_haemolysans,Gemella_morbillorum,Gemella_sanguinis,Gemella_unclassified,Granulicatella_adiacens,Granulicatella_elegans,Granulicatella_unclassified,Haemophilus_haemolyticus,Haemophilus_influenzae,Haemophilus_parahaemolyticus,Haemophilus_parainfluenzae,Haemophilus_paraphrohaemolyticus,Haemophilus_pittmaniae,Haemophilus_sputorum,Human_herpesvirus_4,Human_herpesvirus_6B,Human_herpesvirus_7,Johnsonella_ignava,Kingella_denitrificans,Kingella_kingae,Kingella_oralis,Kingella_unclassified,Lachnoanaerobaculum_saburreum,Lachnospiraceae_bacterium_ICM7,Lachnospiraceae_bacterium_oral_taxon_082,Lachnospiraceae_oral_taxon_107,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_phage_Lc_Nu,Lactobacillus_rhamnosus,Lautropia_mirabilis,Leptotrichia_buccalis,Leptotrichia_goodfellowii,Leptotrichia_hofstadii,Leptotrichia_shahii,Leptotrichia_sp_oral_taxon_215,Leptotrichia_unclassified,Leptotrichia_wadei,Lymphocryptovirus_unclassified,Megasphaera_micronuciformis,Mitsuokella_unclassified,Moraxella_catarrhalis,Murine_osteosarcoma_virus,Mycoplasma_orale,Neisseria_bacilliformis,Neisseria_cinerea,Neisseria_elongata,Neisseria_flavescens,Neisseria_gonorrhoeae,Neisseria_lactamica,Neisseria_macacae,Neisseria_meningitidis,Neisseria_polysaccharea,Neisseria_sicca,Neisseria_sp_oral_taxon_014,Neisseria_subflava,Neisseria_unclassified,Olsenella_uli,Oribacterium_sinus,Oribacterium_sp_ACB1,Oribacterium_sp_ACB8,Oribacterium_sp_oral_taxon_078,Parascardovia_denticolens,Parvimonas_micra,Parvimonas_sp_oral_taxon_110,Parvimonas_unclassified,Peptostreptococcus_stomatis,Peptostreptococcus_unclassified,Porphyromonas_catoniae,Porphyromonas_endodontalis,Porphyromonas_gingivalis,Porphyromonas_sp_oral_taxon_279,Prevotella_buccae,Prevotella_denticola,Prevotella_histicola,Prevotella_intermedia,Prevotella_loescheii,Prevotella_maculosa,Prevotella_marshii,Prevotella_melaninogenica,Prevotella_micans,Prevotella_multiformis,Prevotella_nanceiensis,Prevotella_nigrescens,Prevotella_oralis,Prevotella_oris,Prevotella_oulorum,Prevotella_pallens,Prevotella_pleuritidis,Prevotella_saccharolytica,Prevotella_salivae,Prevotella_sp_C561,Prevotella_sp_oral_taxon_306,Prevotella_veroralis,Propionibacterium_acnes,Propionibacterium_phage_PAS50,Propionibacterium_propionicum,Pseudomonas_stutzeri,Pseudomonas_unclassified,Ralstonia_pickettii,Ralstonia_unclassified,Riemerella_unclassified,Roseolovirus_unclassified,Rothia_aeria,Rothia_dentocariosa,Rothia_mucilaginosa,Rothia_unclassified,Scardovia_unclassified,Scardovia_wiggsiae,Selenomonas_artemidis,Selenomonas_flueggei,Selenomonas_infelix,Selenomonas_noxia,Selenomonas_sputigena,Shuttleworthia_satelles,Simonsiella_muelleri,Slackia_unclassified,Solobacterium_moorei,Staphylococcus_hominis,Stomatobaculum_longum,Streptococcus_agalactiae,Streptococcus_anginosus,Streptococcus_australis,Streptococcus_constellatus,Streptococcus_cristatus,Streptococcus_gordonii,Streptococcus_infantis,Streptococcus_intermedius,Streptococcus_mitis_oralis_pneumoniae,Streptococcus_mutans,Streptococcus_oligofermentans,Streptococcus_parasanguinis,Streptococcus_peroris,Streptococcus_phage_Cp_1,Streptococcus_phage_Dp_1,Streptococcus_phage_EJ_1,Streptococcus_pseudopneumoniae,Streptococcus_pyogenes,Streptococcus_salivarius,Streptococcus_sanguinis,Streptococcus_sobrinus,Streptococcus_sp_M334,Streptococcus_sp_SK140,Streptococcus_thermophilus,Streptococcus_tigurinus,Streptococcus_vestibularis,Tannerella_forsythia,Thiomonas_unclassified,Torque_teno_virus,Torque_teno_virus_12,Treponema_denticola,Treponema_lecithinolyticum,Treponema_maltophilum,Treponema_medium,Treponema_socranskii,Treponema_vincentii,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_sp_6_1_27,Veillonella_sp_HPA0037,Veillonella_sp_oral_taxon_158,Veillonella_sp_oral_taxon_780,Veillonella_unclassified
SC21,6482.35,0.0,0.0,0.0,0.0,0.0,45072.1,0.0,0.0,0.0,4826.69,284.566,0.0,0.0,0.0,0.0,0.0,239.342,0.0,374.247,0.0,0.0,0.0,19768.4,0.0,0.0,0.0,17022.4,6970.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4738.16,0.0,0.0,2558.02,4734.52,7265.33,0.0,5080.02,0.0,121.683,2141.62,0.0,387.086,0.0,0.0,0.0,0.0,1664.47,176.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3546.63,21679.3,0.0,0.0,187.219,0.0,0.0,2020.13,21793.3,0.0,2029.14,4602.49,6861.39,0.0,10120.0,3534.36,2837.8,194.693,0.0,0.0,133036.0,0.0,4441.91,0.0,0.0,0.0,19346.8,0.0,0.0,0.0,0.0,220.754,0.0,28751.5,0.0,0.0,0.0,0.0,0.0,0.0,3312.08,0.0,0.0,0.0,81.0581,0.0,3467.68,0.0,0.0,256.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.34,0.0,0.0,0.0,462.97,0.0,0.0,0,350.102,4286.11,0.0,10718.1,66406.3,0.0,0.0,0.0,3938.89,0.0,2538.29,12468.2,18744.0,1596.63,0.0,0.0,95308.0,0.0,502.637,39698.3,0.0,90.6394,46.5653,130.689,200781.0,21.2706,0.0,13950.4,4789.71,0.0,5497.2,26095.7,102109.0,2810.01,0.0,4890.89,0,0.0,207.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.58,0.0,3986.99,2318.49,24812.4,0.0,42.1579,958.134,0.0,3088.83,0.0,667.244,0.0,0.0,0.0,286.482,35578.4,0.0,2686.41,0.0,122.833,12648.7,0.0,1289.26,0.0,1343.49,13669.7,10239.6,0.0,0.0,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5557,72342.3,0.0,0.0,0.0,2513.95,0.0,0.0,0.0,0.0,813.072,0.0,885.124,0.0,0.0,155.218,587.527,0.0,48740.1,24173.5,83450.9,0.0,0.0,0.0,0.0,538019.0
SC22,2078.76,0.0,0.0,0.0,0.0,0.0,21.8643,0.0,0.0,459.356,2594.43,0.0,0.0,0.0,0.0,0.0,0.0,24.1332,0.0,0.0,351.066,629.939,42.491,35.8904,769.788,0.0,0.0,32380.2,4228.47,0.0,0.0,69.5119,0.0,0.0,0.0,0.0,7426.23,103.133,0.0,605.6,88092.7,102206.0,0.0,579.197,0.0,200.285,8216.02,0.0,71.9871,0.0,0.0,275.16,1543.7,9785.92,856.626,0.0,0.0,810.216,0.0,0.0,0.0,0.0,0.0,14488.2,0.0,0.0,0.0,0.0,0.0,1630.54,5127.59,0.0,3283.36,535.263,583.323,162.745,4271.79,1547.0,6634.99,199.254,0.0,0.0,51050.0,0.0,0.0,90.3449,301.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.228,0.0,0.0,0.0,0.0,0.0,1794.52,1080.43,0.0,17678.3,630.145,0.0,0.0,0.0,0.0,0.0,0.0,3817.18,0.0,194.922,0.0,1585.57,0.0,1701.29,0,52.1855,5603.86,0.0,1602.69,0.0,0.0,0.0,0.0,0.0,0.0,27.021,4229.71,8928.68,1970.26,0.0,0.0,45139.7,0.0,6672.12,30353.2,0.0,285.061,5697.3,0.0,639592.0,308.575,0.0,9414.02,11710.0,0.0,15306.2,44140.3,193843.0,5547.96,2196.74,226454.0,0,0.0,13722.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.8,0.0,26.6084,0.0,1907.14,0.0,0.0,10900.8,0.0,9137.42,143.149,22425.7,324.252,30.5275,0.0,0.0,62035.6,0.0,0.0,0.0,0.0,2576.89,8536.77,1050.1,0.0,6331.36,11150.0,3839.04,0.0,52.8043,7975.52,0.0,0.0,0.0,0.0,0.0,0.0,2384.03,4862.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30538.2,77235.0,29592.5,0.0,0.0,0.0,0.0,90954.2
SC25,2426.91,0.0,0.0,0.0,0.0,0.0,4219.73,0.0,0.0,0.0,5098.56,0.0,0.0,0.0,0.0,0.0,0.0,97.4382,0.0,0.0,0.0,0.0,224.971,0.0,0.0,0.0,0.0,28922.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4247.51,0.0,0.0,0.0,620.827,1636.25,0.0,239.702,0.0,0.0,3254.18,0.0,0.0,0.0,0.0,25.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.07,9241.48,0.0,0.0,0.0,0.0,0.0,2523.29,9817.9,0.0,1332.99,858.635,1040.67,0.0,2413.23,3897.32,2078.19,0.0,0.0,0.0,17598.6,0.0,0.0,1671.18,0.0,0.0,3772.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.101,0.0,761.407,1374.24,0.0,51278.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5653.73,0.0,0.0,0.0,966.385,0.0,0.0,0,154.049,1524.5,0.0,3027.95,0.0,0.0,0.0,0.0,61.6618,0.0,2208.25,861.16,2929.46,0.0,0.0,0.0,25175.5,0.0,610.515,1010000.0,0.0,0.0,0.0,0.0,91062.6,0.0,0.0,20707.2,3735.27,0.0,862.423,8911.07,112685.0,0.0,0.0,105053.0,0,59372.7,869.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.014,1223.77,6038.43,0.0,0.0,2421.86,0.0,2237.71,0.0,0.0,0.0,0.0,0.0,0.0,60840.8,0.0,607.568,0.0,0.0,526.335,0.0,0.0,3785.57,1186.94,11420.9,4443.65,0.0,0.0,13926.3,0.0,0.0,0.0,0.0,0.0,490.558,6334.33,5698.56,0.0,0.0,0.0,0.0,310.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78799.1,27089.5,13903.4,0.0,0.0,0.0,0.0,235340.0
SC26,4033.63,0.0,0.0,0.0,0.0,0.0,190.428,0.0,0.0,0.0,1908.22,0.0,0.0,0.0,0.0,0.0,0.0,314.129,0.0,0.0,0.0,0.0,0.0,1585.63,0.0,0.0,0.0,10536.1,1178.43,0.0,0.0,195.907,0.0,0.0,172.376,0.0,640.668,0.0,0.0,0.0,19848.5,19997.6,0.0,0.0,0.0,0.0,1713.93,0.0,164.156,0.0,0.0,0.0,331.455,242.809,0.0,0.0,0.0,0.0,98.8805,162.464,0.0,939.324,3425.52,1764.3,196.875,0.0,1265.06,0.0,0.0,3165.55,1763.57,0.0,1956.33,4400.63,1365.79,0.0,4558.66,2642.53,3836.68,0.0,10503.8,0.0,23622.0,0.0,0.0,0.0,0.0,0.0,13213.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.175,0.0,0.0,0.0,0.0,0.0,2259.34,0.0,0.0,4760.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.841,0.0,0.0,517.773,83.4078,0.0,5037.67,0,0.0,14443.0,0.0,8852.75,0.0,0.0,0.0,0.0,1392.55,0.0,2661.39,0.0,0.0,149.57,1529.06,0.0,0.0,0.0,1013.38,124080.0,0.0,0.0,321.059,0.0,62859.7,125.313,0.0,10854.4,6345.03,0.0,1613.11,395.603,10577.0,0.0,0.0,13745.4,0,0.0,2458.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5740.07,11833.7,26988.4,0.0,0.0,2390.06,0.0,0.0,0.0,422.196,0.0,0.0,0.0,0.0,8541.36,0.0,0.0,0.0,0.0,0.0,0.0,554.601,4522.07,2814.91,1109.44,12012.2,295.997,456.204,18678.3,0.0,0.0,0.0,0.0,0.0,0.0,5634.17,60566.2,0.0,0.0,0.0,0.0,591.752,0.0,395.925,0.0,0.0,0.0,209.527,155.372,0.0,0.0,0.0,0.0,12113.9,12729.1,13703.5,0.0,0.0,0.0,0.0,180195.0
SC27,4167.85,0.0,0.0,0.0,1022.42,0.0,0.0,0.0,0.0,0.0,3194.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.95,0.0,1763.29,44488.5,0.0,0.0,0.0,39222.7,9498.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4887.03,0.0,0.0,1112.59,50256.1,50410.3,0.0,703.896,0.0,0.0,5433.23,0.0,2105.96,0.0,0.0,75.9825,1140.42,11019.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5536.49,15666.0,0.0,0.0,519.601,0.0,0.0,3118.69,8986.81,0.0,8679.88,14709.8,2624.06,0.0,20309.3,12187.2,3197.27,3500.65,1802.71,0.0,48305.4,0.0,0.0,5450.55,0.0,0.0,8817.93,0.0,0.0,0.0,0.0,0.0,0.0,2657.75,0.0,555.205,0.0,0.0,0.0,0.0,1248.05,347.446,0.0,0.0,0.0,0.0,3389.75,442.527,0.0,5275.81,0.0,0.0,0.0,0.0,0.0,0.0,696.802,6225.66,761.326,0.0,125.91,975.359,0.0,1823.31,0,395.873,5891.44,0.0,3656.71,0.0,0.0,249.092,0.0,418.518,0.0,14014.9,5767.31,6710.61,4338.37,0.0,0.0,135798.0,0.0,6843.48,28551.0,0.0,1338.08,3334.77,941.665,196683.0,0.0,0.0,8069.97,38665.8,0.0,11362.5,6572.15,58829.7,0.0,451.666,39534.9,0,0.0,5584.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.397,0.0,2650.93,5425.59,17144.0,0.0,0.0,1053.12,0.0,722.857,185.523,4912.81,0.0,1491.0,0.0,0.0,49857.1,0.0,0.0,0.0,0.0,13630.9,0.0,1986.46,0.0,15195.3,4228.29,22679.5,0.0,501.73,14274.8,0.0,0.0,0.0,0.0,0.0,0.0,14437.4,64127.1,0.0,0.0,0.0,0.0,909.744,0.0,0.0,0.0,0.0,0.0,124.955,0.0,0.0,0.0,80.6206,0.0,10370.7,4350.24,11235.7,0.0,0.0,0.0,0.0,90150.4
SC31,5248.56,0.0,0.0,0.0,513.204,0.0,194.011,282.564,0.0,290.413,3829.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6412,46.0877,14114.3,8633.09,0.0,0.0,0.0,58649.9,0.0,0.0,0.0,264.25,0.0,0.0,0.0,0.0,1630.58,0.0,0.0,0.0,16560.6,18147.7,0.0,455.846,0.0,0.0,2440.43,0.0,0.0,0.0,312.954,123.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26963.1,0.0,0.0,0.0,0.0,0.0,5877.29,16106.1,0.0,7762.66,1465.95,808.044,0.0,7559.79,22521.0,2934.32,645.026,663.542,0.0,34905.5,0.0,0.0,3929.53,0.0,0.0,0.0,181.131,0.0,0.0,0.0,225.81,0.0,766.585,0.0,400.5,0.0,0.0,0.0,0.0,4162.58,0.0,3835.34,104.251,0.0,0.0,107.873,1318.63,0.0,11143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3536.68,496.499,0.0,0.0,983.338,0.0,1458.71,0,0.0,5927.0,0.0,3711.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.38,7411.87,2864.28,0.0,0.0,139682.0,0.0,0.0,137666.0,0.0,0.0,830.182,0.0,590242.0,0.0,0.0,22212.1,0.0,0.0,0.0,6759.8,148907.0,0.0,0.0,77380.6,0,0.0,446.99,0.0,4605.35,0.0,0.0,0.0,0.0,0.0,0.0,295.646,1432.34,531.518,4315.14,0.0,1200.09,4467.89,0.0,0.0,0.0,3041.99,0.0,0.0,0.0,0.0,162695.0,0.0,496.298,0.0,0.0,1439.79,0.0,0.0,0.0,4578.58,19454.6,18744.4,0.0,0.0,2722.8,753.101,0.0,0.0,0.0,0.0,0.0,1617.9,29031.0,0.0,0.0,0.0,0.0,469.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29147.7,69540.7,34453.7,0.0,0.0,0.0,0.0,138757.0
SC32,825.041,0.0,0.0,0.0,469.956,0.0,1982.99,104.708,0.0,0.0,3170.82,147.516,0.0,0.0,0.0,0.0,0.0,171.075,0.0,0.0,38.6497,187.551,2729.04,398.662,0.0,0.0,0.0,36548.9,2012.71,0.0,0.0,43.8852,0.0,0.0,0.0,0.0,3709.14,0.0,0.0,0.0,16942.4,17959.0,0.0,0.0,0.0,0.0,1856.88,0.0,361.398,0.0,0.0,0.0,715.713,2793.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.3,52696.4,0.0,0.0,213.112,0.0,0.0,4173.86,9952.23,0.0,2901.5,2841.45,402.05,370.945,2855.31,6404.46,3611.36,476.423,389.885,0.0,31943.5,0.0,0.0,266.699,1252.5,0.0,3705.6,0.0,0.0,0.0,0.0,0.0,0.0,423.761,0.0,0.0,0.0,2191.18,0.0,174.463,0.0,0.0,578.514,0.0,0.0,0.0,777.46,0.0,506.604,8704.35,0.0,0.0,0.0,2248.31,0.0,0.0,0.0,303.193,0.0,0.0,0.0,648.114,0.0,0.0,0,0.0,4653.06,0.0,6695.33,0.0,0.0,0.0,24.0213,3397.33,0.0,26084.9,2153.76,4765.93,1180.13,0.0,0.0,78968.8,0.0,1850.11,71463.8,1175.04,0.0,274.09,0.0,509102.0,0.0,0.0,10863.7,4064.07,0.0,2199.03,2263.09,168414.0,0.0,0.0,25303.1,53984,0.0,5054.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604.5,5722.01,14080.7,0.0,0.0,3677.88,0.0,500.445,0.0,726.954,0.0,0.0,0.0,0.0,47486.7,0.0,771.301,0.0,0.0,161.99,0.0,447.783,505.372,4691.25,4773.17,13663.2,407.747,0.0,17478.0,0.0,0.0,0.0,0.0,0.0,0.0,2810.65,14346.1,0.0,0.0,0.0,0.0,197.714,0.0,103.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13259.0,10526.4,61140.6,0.0,0.0,0.0,0.0,66529.1
SC34,2452.7,0.0,0.0,0.0,0.0,0.0,2289.1,0.0,0.0,0.0,4403.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.935,2363.64,0.0,0.0,0.0,33941.4,3297.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3141.85,0.0,0.0,0.0,986.006,2003.02,0.0,0.0,0.0,0.0,1132.24,0.0,260.355,0.0,0.0,0.0,384.375,1740.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072.0,8270.01,0.0,0.0,0.0,0.0,0.0,2587.5,5136.51,0.0,3119.2,6410.36,183.832,0.0,7552.49,23650.5,0.0,2184.43,960.499,0.0,23531.6,0.0,960.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9368,0.0,0.0,14321.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.421,0,0.0,3900.27,0.0,4340.5,0.0,19918.0,0.0,0.0,446.166,0.0,4424.94,1310.57,4090.04,4598.21,0.0,0.0,71058.2,0.0,4420.32,614071.0,0.0,0.0,0.0,0.0,696850.0,0.0,0.0,114344.0,214.397,0.0,4298.06,6648.73,119789.0,0.0,0.0,61615.1,0,0.0,5398.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.4604,0.0,0.0,598.772,0.0,338.417,4241.1,0.0,423.077,0.0,0.0,0.0,0.0,0.0,0.0,24055.8,0.0,0.0,0.0,0.0,127.759,602.95,0.0,458.04,5621.82,31717.6,11773.6,0.0,0.0,17464.0,169.539,0.0,0.0,0.0,0.0,0.0,5022.83,33354.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17661.7,7342.93,42753.0,0.0,0.0,0.0,11038.3,74561.6
SC36,11966.8,0.0,0.0,0.0,0.0,0.0,1264.69,826.321,544.37,481.77,4658.95,5241.72,0.0,0.0,0.0,0.0,0.0,2977.09,0.0,0.0,1300.75,1081.06,1696.38,12502.8,0.0,0.0,0.0,42384.4,24409.4,0.0,0.0,958.7,424.679,0.0,0.0,0.0,2902.98,102.497,0.0,1354.0,23508.4,25652.2,2554.25,1731.44,249.9,141.059,7578.12,0.0,666.733,0.0,185.964,5183.46,7924.67,18299.8,372.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2107.87,17531.0,0.0,0.0,0.0,0.0,0.0,11586.7,35167.4,0.0,5385.95,9834.73,2730.53,1029.31,9814.36,15392.1,9886.81,857.872,583.6,0.0,34152.1,0.0,0.0,4458.63,62.6001,0.0,13814.3,0.0,903.278,0.0,57.5921,0.0,549.545,3096.45,389.122,30.3819,0.0,0.0,0.0,0.0,14351.8,304.153,0.0,309.996,0.0,0.0,6634.11,511.151,0.0,22822.7,624.999,0.0,0.0,0.0,0.0,0.0,0.0,2782.12,237.88,0.0,1688.53,782.084,0.0,12801.0,0,616.82,59398.1,53.4188,27854.0,0.0,0.0,1408.59,0.0,119.858,0.0,2699.98,1673.18,5775.74,2052.11,0.0,0.0,75509.1,0.0,17550.7,88119.2,0.0,150.24,4023.93,0.0,132488.0,4621.56,0.0,9190.2,38103.1,0.0,10951.8,7245.75,26834.7,1256.51,0.0,13789.7,0,0.0,11440.8,0.0,0.0,1271.2,0.0,0.0,0.0,0.0,0.0,0.0,19777.1,9916.52,69080.5,0.0,1908.55,9004.4,0.0,1111.44,49.7462,4120.59,1499.06,4763.45,163.428,442.541,26520.6,0.0,4894.66,0.0,0.0,2868.59,3595.92,1547.98,4073.68,4308.89,3768.36,32105.3,0.0,331.864,35127.3,680.254,0.0,0.0,0.0,0.0,0.0,9890.15,85271.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.144,103.499,0.0,560.897,0.0,9130.43,9036.62,24174.7,0.0,0.0,0.0,0.0,262193.0
SC37,1699.68,0.0,0.0,0.0,0.0,0.0,1647.04,0.0,0.0,0.0,2740.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.69,0.0,0.0,744.774,17892.2,11277.2,0.0,406.57,528.373,0.0,0.0,289.271,0.0,6417.49,0.0,0.0,0.0,6616.85,9537.47,0.0,0.0,0.0,26.9398,6024.79,0.0,0.0,0.0,0.0,24.3783,204.654,8043.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.35,5672.81,0.0,0.0,1798.07,0.0,0.0,3940.71,510.354,0.0,332.905,32.0627,0.0,343.857,3397.41,2340.84,287.416,933.264,707.765,0.0,11715.0,122.333,0.0,332.905,3242.22,0.0,4272.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.861,0.0,0.0,0.0,0.0,0.0,1459.25,443.755,0.0,11420.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.336,0.0,266.13,0,0.0,5813.69,0.0,979.283,0.0,0.0,0.0,0.0,147.683,0.0,1906.45,287.946,394.999,383.075,830.363,0.0,0.0,0.0,6324.31,233629.0,0.0,0.0,1310.07,0.0,29894.4,0.0,554.694,3332.05,8607.83,2292.97,16821.5,10071.0,26404.7,288.211,0.0,158824.0,0,0.0,6305.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.103,887.334,67.2169,0.0,2190.25,0.0,976.721,0.0,4793.51,174.799,1605.26,0.0,0.0,31682.0,0.0,275.492,0.0,0.0,0.0,0.0,0.0,1884.46,962.5,2099.45,2627.64,0.0,0.0,13133.2,0.0,0.0,40551.2,0.0,0.0,0.0,7831.35,7446.77,0.0,0.0,0.0,0.0,0.0,0.0,430.948,0.0,0.0,0.0,474.052,261.183,555.312,390.847,889.631,0.0,9454.27,13430.6,29498.2,0.0,0.0,0.0,0.0,50772.0
