sampleID,HC_subCST,read_count,Lactobacillus_iners,Lactobacillus_crispatus,Gardnerella_vaginalis,Lactobacillus_jensenii,Lactobacillus_gasseri,Atopobium_vaginae,BVAB1,Sneathia_sanguinegens,g_Megasphaera,g_Streptococcus,Prevotella_timonensis,g_Fastidiosipila,g_Anaerococcus,g_Peptoniphilus,g_Corynebacterium_1,g_Finegoldia,g_Bifidobacterium,g_Aerococcus,Prevotella_amnii,BVAB_TM7,g_Prevotella,g_Parvimonas,Prevotella_bivia,g_Staphylococcus,g_Dialister,g_Senegalimassilia,g_Enterococcus,g_Lactobacillus,g_Mobiluncus,g_Gemella,g_Peptostreptococcus,g_Escherichia.Shigella,g_Porphyromonas,g_Veillonella,Lactobacillus_reuteri,Prevotella_colorans,g_Ezakiella,Prevotella_buccalis,g_Ureaplasma,d_Eukaryota,Lactobacillus_ultunensis_1,g_Alloscardovia,Lactobacillus_coleohominis,Prevotella_disiens,g_Moryella,Prevotella_nanceiensis,g_Mycoplasma,Prevotella_corporis,g_Actinomyces,g_Haemophilus,g_Klebsiella,g_Varibaculum,g_Rikenellaceae_RC9_gut_group,g_Proteus,g_Clostridium_sensu_stricto_1,g_Campylobacter,g_Paeniglutamicibacter,g_Fusobacterium,Prevotella_melaninogenica,g_Howardella,g_Peptococcus,f_Bacteroidales_S24.7_group,g_Bacteroides,g_Facklamia,g_Olsenella,g_Arcanobacterium,g_Lawsonella,g_Brevibacterium,g_Oligella,d_NA,f_Enterobacteriaceae,g_Propionimicrobium,g_Halomonas,g_Helcococcus,g_Murdochiella,Prevotella_denticola,g_Bulleidia,g_Micrococcus,g_Propionibacterium,g_Gallicola,g_Shewanella,g_Roseburia,p_Proteobacteria,g_Corynebacterium,o_Micrococcales,Lactobacillus_paracasei_Lactobacillus_rhamnosus,g_Jonquetella,g_Acinetobacter,g_Blautia,Atopobium_parvulum,g_Collinsella,g_Ruminococcaceae_UCG.014,Prevotella_oris,Sneathia_amnii,g_Stenotrophomonas,g_Faecalibacterium,Atopobium_deltae,f_Lachnospiraceae,f_Family_XI,Prevotella_veroralis,Lactobacillus_salivarius,g_Ralstonia,g_Granulicatella,g_Slackia,g_Rothia,g_Neisseria,g_Nosocomiicoccus,g_Sutterella,Prevotellaceae_bacterium,g_Kocuria,Prevotella_bergensis,f_Family_XIII,g_Globicatella,g_Alloprevotella,Lactobacillus_kefiranofaciens,g_Zimmermannella,g_Actinotignum,g_Sneathia,f_Mycoplasmataceae,g_Negativicoccus,Lactobacillus_fermentum,g_Solobacterium,g_Subdoligranulum,g_Trichococcus,Lactobacillus_delbrueckii,g_Dermabacter,f_Corynebacteriaceae,Atopobium_minutum,g_Lactococcus,g_Sarcina,Lactobacillus_pontis,g_Ruminococcaceae_UCG.002,g_Ruminococcus_2,f_Ruminococcaceae,g_Variovorax,g_Dorea,g_Christensenellaceae_R.7_group,g_Weeksella,g_Rhizobium,g_Anaeroglobus,g_Helcobacillus,Prevotella_copri,g_Alistipes,Lactobacillus_equicursoris,g_Actinobaculum,g_Tessaracoccus,g_Helicobacter,g_Leucobacter,g_Trueperella,f_Halomonadaceae,g_Parabacteroides,Lactobacillus_aviarius,g_Ruminococcus_1,c_Betaproteobacteria,g_Phascolarctobacterium,g_Burkholderia.Paraburkholderia,Prevotella_histicola,f_Neisseriaceae,g_Enhydrobacter,g_Bacillus,g_Anaerostipes,c_Clostridia,f_Prevotellaceae,g_Pyramidobacter,f_Carnobacteriaceae,g_Fusicatenibacter,g_Distigma,g_Serratia,g_Enterobacter,g_Acidaminococcus,g_Citrobacter,f_Pasteurellaceae,g_Pasteurella,g_Delftia,g_Bergeyella,f_Peptostreptococcaceae,g_Lachnospiraceae_FE2018_group,Shuttleworthia_satelles,g_Actinobacillus,g_Lachnoclostridium,g_Sporosarcina,g_Sphingomonas,g_Akkermansia,g_Pseudarthrobacter,g_Mogibacterium,g_Cupriavidus,Prevotella_stercorea,g_Kluyvera,g_Leptotrichia,g_Romboutsia,g_Coprococcus_3,g_Coprococcus_2,c_Chloroplast,o_Clostridiales,g_Scardovia,g_Lachnospira,g_Lachnospiraceae_NK4A136_group,g_Catonella,g_Pediococcus,subCST,Pct I-A,Pct I-B,Pct II,Pct III-A,Pct III-B,Pct IV-A,Pct IV-B,Pct IV-C0,Pct IV-C1,Pct IV-C2,Pct IV-C3,Pct IV-C4,Pct V
3128,IV-B,22903,4050,0,12014,0,0,1106,19,1069,3142,4,74,33,0,90,0,4,0,694,0,0,0,315,56,0,28,33,0,0,0,28,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-B,0.06794285,0.06794285,0.06794285,0.06794285,0.18468463,0.06794285,0.06794401,0.06794285,0.06794285,0.06794285,0.06794285,0.06794285,0.06794285
5695,I-A,14821,320,12825,38,168,0,0,0,0,0,102,6,0,21,6,132,22,0,11,0,0,0,0,7,1087,0,0,0,0,0,4,2,0,0,9,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
4182,IV-B,9834,10,0,2686,0,0,5572,0,54,35,0,0,0,252,437,0,427,0,15,0,0,0,0,0,0,10,0,0,0,0,0,249,0,0,0,0,0,6,2,0,0,0,0,0,19,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
6720,I-A,30898,12,29890,0,700,29,0,0,0,0,0,3,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,3,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
6841,I-A,28919,0,28824,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
2523,IV-B,60947,3692,30,20847,0,0,112,0,15,0,868,32,9,1033,1069,531,408,0,1345,5,5,2467,241,974,30,201,0,0,0,0,166,1993,0,1251,22735,0,0,62,24,2,13,0,0,0,102,68,0,0,0,40,0,0,5,0,0,0,37,23,25,0,44,210,0,0,5,0,0,16,10,0,4,0,0,0,6,2,0,0,0,3,22,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,6,0,28,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,0.06794292,0.06794292,0.06794292,0.06794292,0.06794465,0.06794292,0.18468326,0.06794292,0.06794292,0.06794292,0.06794292,0.06794292,0.06794292
7508,IV-A,56833,260,0,9966,0,0,7209,1388,203,216,0,0,4824,318,2764,12,18,0,501,0,4785,1279,7441,0,0,9,364,0,0,10321,3049,217,0,0,0,0,15,2,0,0,0,0,0,0,0,0,315,199,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,22,0,174,0,0,0,3,0,0,0,0,0,0,209,0,0,6,0,0,355,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-A,0.06796308,0.06796308,0.06796308,0.06796308,0.06796308,0.18426783,0.06813826,0.06796308,0.06796308,0.06796308,0.06796308,0.06796308,0.06796308
9241,IV-B,143605,7,21,31090,46740,628,0,0,9912,0,11,14181,30,9947,5476,586,7090,0,8226,0,0,23,0,0,0,1801,0,0,0,28,0,0,0,1464,0,0,0,924,476,0,3,0,0,0,8,17,0,0,0,835,0,0,111,7,0,0,439,0,5,25,1112,443,0,5,19,69,16,21,0,0,2,0,13,0,71,6,0,0,5,0,340,0,0,0,0,0,0,5,0,0,0,0,0,0,149,0,0,0,0,144,509,0,0,0,16,0,2,0,2,0,0,307,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V,0.06994246,0.06994246,0.06994246,0.06994246,0.06994246,0.06994246,0.06994246,0.114876024,0.06994246,0.06994246,0.06994246,0.06994246,0.1157569
10929,I-A,14200,248,13687,13,0,0,3,10,0,3,0,0,0,0,0,18,0,0,0,7,5,0,0,0,5,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
3280,IV-C2,23295,134,0,23,0,0,0,0,0,0,0,5,0,0,6,105,22,0,0,0,0,0,0,0,741,0,0,22259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-C2,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271
10899,III-A,90971,62567,36,316,25406,0,9,9,0,63,179,0,0,0,0,0,5,0,7,0,6,0,0,0,0,3,0,0,892,0,3,0,0,0,4,1419,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V,0.06794316,0.06794317,0.06794316,0.06794695,0.06794316,0.06794316,0.06794316,0.06794316,0.06794316,0.06794316,0.06794316,0.06794316,0.18467836
7531,I-A,59858,0,53899,385,2233,863,0,0,0,0,55,0,0,26,6,54,76,0,0,0,0,0,0,0,54,188,0,0,469,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,0,0,0,0,21,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
5856,III-A,46264,42406,2551,8,1185,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
8455,I-B,88546,20292,30351,0,0,0,0,0,0,0,1665,2233,0,3592,4794,52,12072,0,0,0,0,0,0,1380,215,786,0,7,1498,0,10,4323,17,0,100,672,0,43,102,607,11,0,0,0,306,0,0,0,0,216,75,0,75,0,0,123,594,0,0,0,180,0,0,0,0,65,0,940,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,253,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,I-B,0.067942716,0.18468744,0.067942716,0.067942716,0.067942716,0.067942716,0.067942716,0.06794272,0.067942716,0.067942716,0.067942716,0.067942716,0.067942716
12460,IV-B,5287,25,0,2899,0,0,1740,0,13,47,0,38,173,99,138,0,0,0,0,29,0,0,69,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
2763,IV-B,50443,16,46,9504,0,0,7020,3425,5258,3950,8,3016,1324,0,158,0,13,0,725,9579,0,0,577,0,9,1224,3140,0,0,22,0,0,27,29,0,0,530,0,289,273,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,0.06794272,0.06794272,0.06794272,0.06794272,0.06794272,0.06794286,0.18468711,0.06794272,0.06794272,0.06794272,0.06794272,0.06794272,0.06794272
7585,I-A,32234,13,32015,0,0,0,0,0,0,0,0,0,0,11,6,4,13,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
11266,I-B,59743,27045,28580,5,113,925,0,10,0,273,12,0,0,66,28,0,202,44,36,0,0,0,0,25,0,146,0,0,563,0,0,25,0,0,0,930,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,65,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
11202,IV-B,82389,8679,16,21469,158,52,9687,23,0,4,0,6123,0,2612,2431,0,15,33,6765,0,2,3,3324,3391,0,2327,1912,0,0,0,3779,122,0,0,0,0,185,0,0,0,0,0,0,0,3575,0,0,5029,0,472,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,0.06808182,0.06808182,0.06808182,0.06808182,0.06930652,0.06808182,0.18179233,0.06808293,0.06808182,0.06808182,0.06808182,0.06808182,0.06808182
4583,IV-A,79589,6555,63,15563,24,0,8068,12281,5878,11733,24,2853,1096,10,820,41,12,0,359,0,13,9149,1555,359,27,435,2126,0,0,0,0,0,6,125,0,0,0,0,82,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-A,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
9028,IV-B,59558,8337,19,15161,0,0,3265,13973,640,4722,5,537,215,0,0,4,4,0,388,2304,8444,0,122,0,0,318,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-A,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
13160,III-A,50874,42065,1111,5267,1461,0,0,0,0,0,0,0,0,4,5,17,44,0,16,0,0,0,0,8,7,0,0,0,31,0,0,0,9,0,0,74,0,0,0,59,0,497,0,118,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,21,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
8076,I-B,45552,17565,25854,8,278,301,0,7,0,0,0,27,0,30,29,5,93,0,0,0,2,0,2,66,23,0,0,0,425,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
